TransactionID,AccountID,TransactionAmount,TransactionDate,DeviceID,IP Address,MerchantID,CustomerAge,TransactionDuration,LoginAttempts,AccountBalance,PreviousTransactionDate,Cluster,TransactionType,Channel,Location,CustomerOccupation
TX001331,AC00078,6.421671047104593,2023-05-08 16:37:14,D000693,58.190.9.136,M086,68,51,1,2815.86,2024-11-04 08:08:12,2,Debit,ATM,Dallas,Retired
TX001332,AC00212,6.413114635600407,2023-11-03 18:37:18,D000399,158.129.49.240,M015,55,157,1,2991.17,2024-11-04 08:12:18,0,Debit,Online,Fort Worth,Engineer
TX001333,AC00051,5.234045476527896,2023-06-21 16:49:10,D000049,60.166.231.236,M003,48,288,1,224.65,2024-11-04 08:07:18,0,Debit,Branch,Philadelphia,Engineer
TX001334,AC00250,6.7347818915805036,2023-03-20 16:35:53,D000692,23.163.145.195,M014,20,68,1,1236.76,2024-11-04 08:12:12,1,Credit,Branch,Colorado Springs,Student
TX001335,AC00304,5.319785273163277,2023-12-20 17:13:50,D000057,69.82.61.135,M061,60,66,1,13586.99,2024-11-04 08:09:43,2,Debit,ATM,Phoenix,Doctor
TX001336,AC00007,4.520483377820898,2023-11-20 17:08:33,D000086,175.210.47.87,M071,26,284,1,7117.35,2024-11-04 08:10:50,2,Debit,ATM,Colorado Springs,Engineer
TX001337,AC00017,4.1126755189068245,2023-11-27 17:39:39,D000636,8.243.4.138,M067,61,122,1,7235.87,2024-11-04 08:08:09,1,Credit,Branch,Albuquerque,Retired
TX001338,AC00158,5.978683212743249,2023-05-16 16:57:35,D000504,141.169.67.34,M061,72,47,1,7318.64,2024-11-04 08:12:07,0,Debit,Branch,Memphis,Retired
TX001339,AC00110,3.015044584586364,2023-11-17 16:39:20,D000294,201.95.180.152,M062,43,45,1,9847.6,2024-11-04 08:11:24,2,Debit,ATM,Colorado Springs,Doctor
TX001340,AC00175,6.325093459597267,2023-04-14 16:52:23,D000180,194.29.57.163,M087,80,49,1,2968.75,2024-11-04 08:09:54,1,Credit,Online,Washington,Retired
TX001341,AC00079,4.061649179383958,2023-08-25 16:30:02,D000250,116.175.11.222,M027,31,99,1,9323.71,2024-11-04 08:11:35,1,Credit,Online,Boston,Doctor
TX001342,AC00403,5.982095797103882,2023-08-07 16:38:52,D000045,150.83.4.238,M085,18,167,1,1764.08,2024-11-04 08:08:21,1,Credit,Online,Miami,Student
TX001343,AC00228,5.670053321912073,2023-06-09 17:58:00,D000493,174.61.77.54,M088,75,116,1,5683.49,2024-11-04 08:11:58,2,Debit,ATM,New York,Retired
TX001344,AC00344,3.85248529271195,2023-03-27 17:07:20,D000184,13.88.251.53,M048,33,233,1,5225.73,2024-11-04 08:10:44,0,Debit,Online,San Francisco,Doctor
TX001345,AC00466,5.8185981490847825,2023-08-14 16:01:02,D000326,107.247.202.71,M003,63,47,1,6445.4,2024-11-04 08:12:23,2,Debit,ATM,Sacramento,Retired
TX001346,AC00204,5.96375927601576,2023-09-05 17:34:08,D000422,44.197.126.59,M067,24,68,1,289.71,2024-11-04 08:10:37,0,Debit,Online,Seattle,Student
TX001347,AC00030,6.2573993526770755,2023-03-20 16:29:02,D000309,179.132.235.182,M017,51,66,1,9200.74,2024-11-04 08:08:47,1,Credit,Online,Sacramento,Engineer
TX001348,AC00455,6.670018259114919,2023-06-19 16:22:28,D000351,150.25.200.56,M081,25,39,1,300.87,2024-11-04 08:06:44,0,Debit,Online,Memphis,Student
TX001349,AC00094,3.487375077903208,2023-06-01 16:56:33,D000596,113.134.242.82,M074,48,121,1,743.9,2024-11-04 08:08:02,1,Credit,ATM,Raleigh,Doctor
TX001350,AC00185,3.1484533605716547,2023-05-01 16:57:17,D000035,133.63.96.21,M030,21,90,1,1200.35,2024-11-04 08:12:18,2,Debit,ATM,Philadelphia,Student
TX001351,AC00351,5.318708056195771,2023-01-18 16:59:48,D000004,77.21.150.75,M078,56,181,1,1562.39,2024-11-04 08:09:15,2,Debit,ATM,San Jose,Retired
TX001352,AC00335,5.758712481514662,2023-02-27 17:06:57,D000625,8.244.162.185,M024,49,172,1,7719.71,2024-11-04 08:12:09,1,Credit,Branch,Raleigh,Doctor
TX001353,AC00409,5.263881189226909,2023-12-28 16:34:52,D000117,167.164.55.0,M058,54,39,3,2610.67,2024-11-04 08:06:41,0,Debit,Online,Albuquerque,Engineer
TX001354,AC00312,7.32099673940191,2023-06-15 16:48:29,D000106,193.209.134.233,M060,66,51,1,2060.02,2024-11-04 08:09:11,0,Debit,Online,Oklahoma City,Retired
TX001355,AC00097,0.6931471805599453,2023-11-23 16:14:48,D000239,60.197.167.40,M090,20,173,1,1833.67,2024-11-04 08:07:45,0,Debit,Online,Oklahoma City,Student
TX001356,AC00447,5.355500780075491,2023-05-31 16:50:20,D000009,144.91.150.133,M094,71,161,1,5396.65,2024-11-04 08:11:21,2,Debit,ATM,Mesa,Retired
TX001357,AC00280,6.01040896310892,2023-11-08 18:32:44,D000013,147.234.20.46,M062,57,107,1,12995.7,2024-11-04 08:11:01,2,Debit,ATM,Mesa,Doctor
TX001358,AC00023,6.049497578358592,2023-02-27 16:15:53,D000237,180.224.54.115,M027,40,111,1,7616.43,2024-11-04 08:10:52,2,Debit,ATM,Tucson,Engineer
TX001359,AC00077,3.073618812211062,2023-06-21 17:10:18,D000627,184.59.28.72,M014,35,225,1,12500.8,2024-11-04 08:08:49,1,Credit,ATM,Philadelphia,Doctor
TX001360,AC00113,5.167012065770046,2023-01-09 16:08:52,D000078,98.255.160.110,M015,19,36,1,1127.08,2024-11-04 08:11:01,2,Debit,ATM,San Francisco,Student
TX001361,AC00391,2.1815467646169897,2023-10-16 16:47:15,D000065,201.113.165.203,M053,76,91,1,3621.98,2024-11-04 08:07:51,1,Credit,Branch,Sacramento,Retired
TX001362,AC00136,4.142817215672879,2023-01-03 18:18:14,D000376,20.147.6.179,M038,49,44,1,5212.28,2024-11-04 08:08:55,0,Debit,Online,Denver,Engineer
TX001363,AC00204,4.02266952551521,2023-09-05 16:05:58,D000287,214.67.148.245,M071,58,40,1,2727.45,2024-11-04 08:09:36,1,Credit,Branch,San Francisco,Retired
TX001364,AC00089,5.326418796658912,2023-09-21 16:08:00,D000359,141.201.46.191,M032,49,95,5,5117.03,2024-11-04 08:10:26,0,Debit,Branch,Oklahoma City,Doctor
TX001365,AC00305,2.865053949911875,2023-09-11 17:05:50,D000477,214.32.109.197,M009,26,159,1,6089.79,2024-11-04 08:08:11,0,Debit,Branch,Tucson,Engineer
TX001366,AC00338,4.52526080275979,2023-11-10 16:43:45,D000353,49.29.37.185,M056,58,77,1,2618.1,2024-11-04 08:08:22,0,Debit,Branch,Milwaukee,Engineer
TX001367,AC00268,5.280611539429104,2023-06-12 16:34:59,D000472,147.227.81.224,M016,31,212,1,11988.12,2024-11-04 08:08:35,2,Debit,ATM,Memphis,Doctor
TX001368,AC00363,3.9243467551169777,2023-12-07 16:19:07,D000080,19.228.76.177,M055,55,111,1,3841.42,2024-11-04 08:07:23,2,Debit,ATM,Portland,Engineer
TX001369,AC00316,6.19064322096836,2023-01-02 16:01:14,D000361,156.96.135.18,M077,28,84,1,321.21,2024-11-04 08:12:22,1,Credit,Branch,Los Angeles,Student
TX001370,AC00167,6.007829901194246,2023-08-08 17:41:41,D000643,36.77.94.252,M031,37,44,1,9754.73,2024-11-04 08:09:24,0,Debit,Online,Tucson,Engineer
TX001371,AC00405,6.242125984458931,2023-10-16 17:08:36,D000335,6.234.101.35,M066,57,143,1,9584.52,2024-11-04 08:10:05,0,Debit,Branch,Columbus,Engineer
TX001372,AC00098,5.849151854333263,2023-10-09 17:32:57,D000354,129.102.184.189,M100,31,163,1,7624.56,2024-11-04 08:11:40,2,Debit,ATM,Portland,Doctor
TX001373,AC00116,5.879303180219652,2023-10-09 17:23:21,D000399,157.130.28.27,M100,47,52,1,2485.73,2024-11-04 08:11:57,0,Debit,Online,New York,Engineer
TX001374,AC00267,2.425687290128029,2023-01-13 16:23:56,D000072,74.58.165.67,M054,36,280,1,2137.9,2024-11-04 08:11:14,0,Debit,Online,Louisville,Engineer
TX001375,AC00447,5.359835706526454,2023-10-20 16:02:07,D000674,200.13.225.150,M066,30,111,1,6412.85,2024-11-04 08:07:50,0,Debit,Branch,Atlanta,Doctor
TX001376,AC00042,5.4048821567760665,2023-09-13 18:11:22,D000203,76.0.164.168,M052,23,196,1,707.25,2024-11-04 08:11:50,1,Credit,Branch,Oklahoma City,Student
TX001377,AC00074,5.632035814972629,2023-05-04 17:49:33,D000530,116.106.207.139,M019,48,83,1,8300.54,2024-11-04 08:09:46,0,Debit,Online,Fresno,Engineer
TX001378,AC00063,4.769667157869494,2023-10-04 17:10:02,D000024,23.163.145.195,M026,45,263,1,7717.34,2024-11-04 08:10:02,2,Debit,ATM,Memphis,Doctor
TX001379,AC00085,5.798395441767263,2023-04-03 17:59:23,D000133,101.120.142.50,M033,39,247,1,6967.03,2024-11-04 08:09:57,1,Credit,Online,San Diego,Doctor
TX001380,AC00126,4.363480717386783,2023-07-25 18:00:25,D000522,203.245.215.62,M052,54,55,1,5158.6,2024-11-04 08:07:12,0,Debit,Branch,Louisville,Retired
TX001381,AC00471,6.046757332856691,2023-06-20 17:07:05,D000339,73.108.76.238,M014,67,103,1,12031.14,2024-11-04 08:10:18,0,Debit,Online,San Jose,Doctor
TX001382,AC00304,5.7515880272706,2023-03-10 16:35:33,D000211,53.131.194.183,M034,73,152,1,7093.68,2024-11-04 08:10:23,0,Debit,Branch,Oklahoma City,Retired
TX001383,AC00242,6.022769396936394,2023-06-20 18:43:51,D000104,166.41.54.117,M014,29,153,1,8539.86,2024-11-04 08:11:43,0,Debit,Branch,Washington,Doctor
TX001384,AC00261,6.233881173765777,2023-07-14 16:22:54,D000316,172.184.35.29,M071,59,89,1,7640.57,2024-11-04 08:09:07,0,Debit,Branch,Chicago,Retired
TX001385,AC00338,5.037471948049816,2023-11-27 16:57:08,D000637,130.29.230.16,M057,24,201,1,1292.21,2024-11-04 08:09:29,2,Debit,ATM,Omaha,Student
TX001386,AC00292,3.178470410233162,2023-06-09 18:33:04,D000363,55.154.161.250,M090,63,166,1,5958.75,2024-11-04 08:09:14,0,Debit,Branch,Las Vegas,Retired
TX001387,AC00024,4.252487263318897,2023-10-30 16:36:24,D000379,184.4.253.143,M070,25,129,1,708.74,2024-11-04 08:11:01,0,Debit,Online,Los Angeles,Student
TX001388,AC00441,3.9560398908449206,2023-08-29 16:16:15,D000113,101.223.82.253,M044,28,66,1,1744.4,2024-11-04 08:11:52,1,Credit,Branch,Austin,Student
TX001389,AC00412,6.0128590439621385,2023-08-07 17:17:34,D000013,8.136.178.116,M095,25,263,1,273.78,2024-11-04 08:08:37,2,Debit,ATM,Denver,Student
TX001390,AC00315,6.131769820113187,2023-05-23 16:44:33,D000248,28.149.72.129,M043,25,59,1,130.76,2024-11-04 08:11:47,0,Debit,Branch,Tucson,Student
TX001391,AC00120,5.712279604910147,2023-02-09 17:46:49,D000014,155.37.19.43,M011,49,118,1,10389.6,2024-11-04 08:10:23,0,Debit,Branch,Seattle,Doctor
TX001392,AC00462,2.9269179575536315,2023-06-27 17:50:21,D000416,21.97.154.92,M061,63,91,1,1048.18,2024-11-04 08:10:55,0,Debit,Online,San Diego,Doctor
TX001393,AC00481,1.8389610707123492,2023-03-13 18:24:20,D000121,62.27.235.199,M008,32,132,1,12896.68,2024-11-04 08:11:04,1,Credit,Online,San Francisco,Doctor
TX001394,AC00166,5.997372063322444,2023-09-18 16:18:19,D000404,1.198.76.182,M031,43,251,1,8208.54,2024-11-04 08:11:41,0,Debit,Branch,Los Angeles,Engineer
TX001395,AC00438,4.986342601527212,2023-07-06 17:53:38,D000069,49.174.157.140,M044,38,24,1,5244.49,2024-11-04 08:09:52,0,Debit,Online,Tucson,Engineer
TX001396,AC00090,6.323175466627484,2023-10-19 16:34:22,D000377,59.127.135.25,M031,37,46,1,11935.14,2024-11-04 08:07:12,0,Debit,Online,Seattle,Doctor
TX001397,AC00041,3.564166209940295,2023-04-28 16:55:28,D000353,167.95.191.52,M094,24,251,1,1484.76,2024-11-04 08:11:26,2,Debit,ATM,Philadelphia,Student
TX001398,AC00141,6.661330306378558,2023-06-28 17:58:48,D000451,191.25.177.160,M058,23,145,1,6513.34,2024-11-04 08:07:01,1,Credit,Online,Tucson,Student
TX001399,AC00410,5.647741083772576,2023-03-08 17:42:36,D000626,135.73.131.111,M012,35,161,1,13801.15,2024-11-04 08:08:51,2,Debit,ATM,Fort Worth,Doctor
TX001400,AC00362,5.7244670658490335,2023-09-27 16:25:38,D000657,57.166.147.242,M059,68,147,1,12958.65,2024-11-04 08:09:31,0,Debit,Online,Las Vegas,Doctor
TX001401,AC00315,5.23009205755247,2023-09-20 16:30:06,D000696,201.114.165.141,M033,32,116,1,9588.71,2024-11-04 08:10:15,0,Debit,Online,Austin,Doctor
TX001402,AC00092,4.20484186198508,2023-10-06 18:39:39,D000317,49.172.82.247,M042,49,179,1,3475.99,2024-11-04 08:07:05,0,Debit,Online,Milwaukee,Engineer
TX001403,AC00133,6.106911522966818,2023-01-11 17:27:56,D000442,19.20.13.234,M002,29,75,1,7544.4,2024-11-04 08:09:20,0,Debit,Branch,Tucson,Engineer
TX001404,AC00069,5.635860458170742,2023-06-22 17:28:02,D000674,77.21.150.75,M079,19,48,1,1193.61,2024-11-04 08:07:20,2,Debit,ATM,Oklahoma City,Student
TX001405,AC00498,3.3232358401924436,2023-05-08 16:25:03,D000537,131.41.45.13,M096,33,27,1,12063.77,2024-11-04 08:07:00,0,Debit,Online,Indianapolis,Doctor
TX001406,AC00006,6.416977350519924,2023-08-11 17:12:30,D000044,51.250.46.149,M009,27,121,1,892.83,2024-11-04 08:09:23,2,Debit,ATM,Detroit,Student
TX001407,AC00104,5.621125240975192,2023-08-24 17:13:38,D000122,59.12.96.11,M058,54,81,1,1230.12,2024-11-04 08:09:50,0,Debit,Online,New York,Engineer
TX001408,AC00311,6.060967288589134,2023-02-21 17:42:42,D000018,203.99.96.114,M016,18,189,1,1479.67,2024-11-04 08:08:54,0,Debit,Branch,San Jose,Student
TX001409,AC00144,6.153009252203234,2023-12-04 17:53:57,D000501,63.191.171.41,M009,54,139,1,1265.28,2024-11-04 08:07:30,1,Credit,ATM,San Antonio,Doctor
TX001410,AC00157,4.642562305205154,2023-12-04 16:23:00,D000076,21.28.32.1,M074,76,47,1,3228.87,2024-11-04 08:08:07,0,Debit,Branch,Seattle,Retired
TX001411,AC00171,3.1616703510974213,2023-12-21 17:56:04,D000255,76.136.92.235,M099,19,145,1,1111.67,2024-11-04 08:06:47,0,Debit,Online,Seattle,Student
TX001412,AC00374,4.2381562642541795,2023-06-08 18:54:04,D000649,148.112.151.27,M100,56,293,1,3213.16,2024-11-04 08:08:24,0,Debit,Online,Boston,Engineer
TX001413,AC00219,3.5452977256359124,2023-09-18 17:18:03,D000470,49.31.186.82,M067,63,146,1,12719.93,2024-11-04 08:07:24,1,Credit,Online,New York,Doctor
TX001414,AC00405,5.896274360104233,2023-01-16 18:02:19,D000280,172.111.76.65,M014,63,137,1,2040.77,2024-11-04 08:06:30,1,Credit,ATM,Miami,Retired
TX001415,AC00075,4.307168381129456,2023-06-23 16:41:27,D000128,66.226.179.193,M090,20,172,1,1309.85,2024-11-04 08:12:22,0,Debit,Branch,San Francisco,Student
TX001416,AC00136,6.485383047557258,2023-11-20 16:31:36,D000380,167.104.180.235,M060,25,104,1,164.61,2024-11-04 08:08:39,1,Credit,Online,Austin,Student
TX001417,AC00056,2.9734866646066713,2023-04-24 17:04:21,D000189,41.82.55.163,M094,49,161,1,4230.37,2024-11-04 08:07:40,1,Credit,Branch,Memphis,Engineer
TX001418,AC00368,5.966274936034322,2023-01-06 17:35:08,D000379,7.105.184.86,M075,27,41,1,761.0,2024-11-04 08:11:28,2,Debit,ATM,Dallas,Student
TX001419,AC00261,2.1258479144939915,2023-03-15 16:47:45,D000011,156.96.135.18,M076,67,105,1,2923.83,2024-11-04 08:10:18,0,Debit,Online,Houston,Retired
TX001420,AC00090,4.704834509101037,2023-06-26 17:38:22,D000122,17.36.132.202,M008,61,93,1,7372.47,2024-11-04 08:07:26,0,Debit,Online,Baltimore,Retired
TX001421,AC00297,4.2181832991257,2023-01-30 18:47:17,D000509,51.196.87.214,M047,39,85,1,871.1,2024-11-04 08:10:19,2,Debit,ATM,Seattle,Doctor
TX001422,AC00144,5.81853871195439,2023-03-02 16:06:18,D000211,107.247.202.71,M040,45,155,1,3023.16,2024-11-04 08:06:45,0,Debit,Branch,Oklahoma City,Engineer
TX001423,AC00207,3.66714496196793,2023-12-28 16:51:20,D000572,113.134.242.82,M026,19,174,1,1119.21,2024-11-04 08:09:59,0,Debit,Online,Albuquerque,Student
TX001424,AC00443,6.98284419842114,2023-12-20 18:12:25,D000474,49.31.186.82,M090,60,173,1,11833.73,2024-11-04 08:09:33,0,Debit,Branch,Detroit,Doctor
TX001425,AC00179,5.888933358460315,2023-02-09 16:29:06,D000072,49.31.186.82,M004,68,68,1,6400.59,2024-11-04 08:08:53,0,Debit,Online,Dallas,Retired
TX001426,AC00175,6.343370638121583,2023-02-06 18:39:23,D000605,6.204.110.7,M086,63,80,1,13884.24,2024-11-04 08:10:40,0,Debit,Online,Memphis,Doctor
TX001427,AC00386,5.3899389335952606,2023-05-23 16:29:31,D000626,165.35.58.173,M078,19,185,1,620.83,2024-11-04 08:10:27,2,Debit,ATM,Austin,Student
TX001428,AC00067,5.3518107389880365,2023-09-07 17:19:21,D000381,125.89.163.224,M014,19,40,1,1938.01,2024-11-04 08:11:39,2,Debit,ATM,Denver,Student
TX001429,AC00369,2.4865719291070616,2023-11-13 16:32:53,D000320,203.174.215.229,M008,19,280,1,964.79,2024-11-04 08:06:56,0,Debit,Branch,Tucson,Student
TX001430,AC00257,4.435922788681409,2023-05-30 16:28:48,D000627,23.255.214.209,M012,56,109,1,1870.16,2024-11-04 08:11:40,0,Debit,Online,New York,Retired
TX001431,AC00059,5.846352066096299,2023-03-20 17:30:52,D000264,214.67.148.245,M050,34,106,1,5577.94,2024-11-04 08:09:39,0,Debit,Online,Austin,Doctor
TX001432,AC00341,5.154966491652154,2023-01-30 17:22:39,D000474,72.128.135.172,M034,36,283,1,8700.8,2024-11-04 08:08:42,2,Debit,ATM,El Paso,Engineer
TX001433,AC00357,5.280865972934281,2023-07-17 16:05:23,D000144,161.195.172.148,M039,60,255,1,2794.66,2024-11-04 08:09:01,0,Debit,Online,Omaha,Retired
TX001434,AC00455,4.627225176768922,2023-08-04 18:34:01,D000696,171.150.178.172,M015,45,87,1,6169.71,2024-11-04 08:06:42,0,Debit,Online,Colorado Springs,Engineer
TX001435,AC00346,5.201035243741483,2023-03-13 16:26:30,D000456,147.114.91.132,M001,25,34,1,831.75,2024-11-04 08:11:23,2,Debit,ATM,Fresno,Student
TX001436,AC00118,6.541823335209299,2023-03-07 16:51:37,D000577,180.224.54.115,M058,53,109,1,2451.56,2024-11-04 08:12:17,0,Debit,Branch,Charlotte,Retired
TX001437,AC00275,4.999304677753871,2023-06-12 17:10:27,D000059,100.4.40.132,M005,34,92,1,13625.52,2024-11-04 08:07:58,1,Credit,Online,Mesa,Doctor
TX001438,AC00028,4.686565824192085,2023-02-07 17:38:18,D000624,120.32.147.210,M058,20,103,1,1379.39,2024-11-04 08:12:07,0,Debit,Branch,Los Angeles,Student
TX001439,AC00179,7.513174462205053,2023-09-15 17:31:42,D000246,141.121.30.32,M012,62,83,1,11498.01,2024-11-04 08:10:52,1,Credit,Online,Columbus,Doctor
TX001440,AC00090,4.412919498116252,2023-08-10 16:10:22,D000079,192.95.36.246,M059,25,97,1,865.49,2024-11-04 08:07:15,0,Debit,Branch,Washington,Student
TX001441,AC00367,5.903943949578487,2023-05-22 17:59:02,D000310,44.197.126.59,M082,76,216,1,7147.4,2024-11-04 08:10:38,1,Credit,Online,Seattle,Retired
TX001442,AC00441,6.198681947871933,2023-06-05 16:08:37,D000408,175.210.47.87,M067,35,125,1,7833.85,2024-11-04 08:07:32,1,Credit,Online,Houston,Engineer
TX001443,AC00266,6.117656572345742,2023-11-24 16:45:11,D000527,211.45.75.44,M034,80,151,1,4840.67,2024-11-04 08:07:34,0,Debit,Branch,Los Angeles,Retired
TX001444,AC00072,6.470861421370312,2023-12-22 17:08:55,D000515,10.191.172.154,M014,70,78,1,7361.47,2024-11-04 08:07:29,0,Debit,Branch,Memphis,Retired
TX001445,AC00245,5.137444140959952,2023-03-27 18:08:06,D000227,218.238.171.184,M057,45,114,1,5128.44,2024-11-04 08:11:54,0,Debit,Branch,Philadelphia,Doctor
TX001446,AC00119,4.4933443708058345,2023-10-18 16:28:19,D000443,37.143.57.20,M096,62,91,1,12381.45,2024-11-04 08:09:15,2,Debit,ATM,El Paso,Doctor
TX001447,AC00061,5.053247684900132,2023-03-24 17:04:32,D000507,77.21.150.75,M041,29,66,1,4008.05,2024-11-04 08:08:36,2,Debit,ATM,Baltimore,Engineer
TX001448,AC00080,6.9005493787318075,2023-12-04 16:16:19,D000496,62.152.134.92,M042,43,300,1,3493.13,2024-11-04 08:10:11,0,Debit,Online,Milwaukee,Engineer
TX001449,AC00254,3.6948615257914836,2023-11-14 18:33:32,D000164,214.67.148.245,M095,77,106,1,6462.41,2024-11-04 08:11:18,2,Debit,ATM,Dallas,Retired
TX001450,AC00218,5.030503278733722,2023-02-23 16:41:55,D000407,80.75.92.66,M095,42,111,3,4625.12,2024-11-04 08:11:14,2,Debit,ATM,Fort Worth,Engineer
TX001451,AC00268,4.379147493923038,2023-05-08 18:36:59,D000301,64.15.0.66,M085,48,50,1,6470.57,2024-11-04 08:06:41,1,Credit,ATM,Las Vegas,Engineer
TX001452,AC00460,3.3141860046725258,2023-02-08 16:42:59,D000175,9.230.41.239,M063,48,179,1,4854.83,2024-11-04 08:07:24,0,Debit,Online,Indianapolis,Engineer
TX001453,AC00257,4.438170645291922,2023-06-22 17:18:09,D000554,202.21.120.44,M069,48,146,1,12652.22,2024-11-04 08:12:06,2,Debit,ATM,Raleigh,Doctor
TX001454,AC00398,4.968284353555726,2023-05-09 16:40:52,D000499,80.75.92.66,M021,68,150,1,11705.88,2024-11-04 08:12:22,0,Debit,Branch,San Diego,Doctor
TX001455,AC00162,4.0428758138469085,2023-11-13 16:16:24,D000525,215.97.143.157,M037,35,95,1,932.61,2024-11-04 08:07:20,2,Debit,ATM,El Paso,Doctor
TX001456,AC00015,6.653482192471007,2023-03-06 16:12:45,D000233,76.136.92.235,M013,61,31,1,11613.58,2024-11-04 08:08:33,0,Debit,Branch,Louisville,Doctor
TX001457,AC00462,4.666923582263574,2023-05-11 18:31:20,D000327,164.75.163.220,M043,25,160,1,1068.55,2024-11-04 08:09:44,2,Debit,ATM,Sacramento,Student
TX001458,AC00218,4.786074071694426,2023-06-26 16:10:25,D000321,190.251.45.32,M039,28,295,1,1616.3,2024-11-04 08:08:28,0,Debit,Online,Virginia Beach,Student
TX001459,AC00217,3.8548175316573667,2023-11-13 16:41:09,D000638,49.31.186.82,M049,23,217,1,471.28,2024-11-04 08:08:59,0,Debit,Branch,San Jose,Student
TX001460,AC00460,6.493315014383689,2023-05-05 16:10:24,D000095,150.83.4.238,M052,21,148,1,106.86,2024-11-04 08:09:32,1,Credit,Branch,San Jose,Student
TX001461,AC00068,5.937457046276627,2023-11-17 16:50:08,D000195,138.87.180.254,M028,72,160,1,2457.1,2024-11-04 08:11:04,0,Debit,Online,Miami,Retired
TX001462,AC00214,4.745801315727837,2023-05-22 17:45:02,D000275,65.149.11.248,M024,69,148,1,5882.12,2024-11-04 08:11:19,0,Debit,Branch,Boston,Retired
TX001463,AC00266,2.509599262378372,2023-12-01 16:33:43,D000528,10.191.172.154,M044,55,41,1,1938.99,2024-11-04 08:09:25,1,Credit,Online,Louisville,Retired
TX001464,AC00193,4.56954300834494,2023-05-22 16:24:02,D000362,177.116.108.246,M031,57,17,1,4079.09,2024-11-04 08:08:19,0,Debit,Online,Omaha,Retired
TX001465,AC00132,4.882271478895685,2023-02-08 16:52:09,D000417,193.221.15.59,M061,28,149,1,860.12,2024-11-04 08:11:18,1,Credit,Branch,Houston,Engineer
TX001466,AC00241,5.6130186113426115,2023-04-17 18:42:04,D000638,66.226.179.193,M033,68,174,1,7811.31,2024-11-04 08:10:58,0,Debit,Online,Boston,Retired
TX001467,AC00015,4.308783672906164,2023-03-13 16:33:49,D000340,9.230.41.239,M093,24,47,1,1181.84,2024-11-04 08:09:57,0,Debit,Branch,San Francisco,Student
TX001468,AC00352,3.43204984514492,2023-10-13 16:22:08,D000266,3.77.114.6,M063,58,243,1,10915.54,2024-11-04 08:12:01,2,Debit,ATM,San Francisco,Doctor
TX001469,AC00396,5.730878700317902,2023-11-02 16:05:49,D000584,17.87.7.140,M096,19,136,2,1670.72,2024-11-04 08:09:50,2,Debit,ATM,San Jose,Student
TX001470,AC00174,3.9419700817960983,2023-10-16 16:29:39,D000377,151.247.130.190,M029,20,140,1,1121.19,2024-11-04 08:09:12,0,Debit,Online,Boston,Student
TX001471,AC00024,6.71108324487372,2023-04-03 16:22:48,D000185,89.21.156.229,M041,53,243,1,5621.86,2024-11-04 08:10:23,1,Credit,Online,Fort Worth,Engineer
TX001472,AC00250,5.037407044593683,2023-04-03 18:37:57,D000503,92.214.76.157,M034,56,116,1,8873.43,2024-11-04 08:12:06,2,Debit,ATM,Detroit,Engineer
TX001473,AC00373,3.987872317711584,2023-06-12 17:36:25,D000160,98.255.160.110,M052,41,146,1,6990.92,2024-11-04 08:11:08,0,Debit,Branch,Tucson,Doctor
TX001474,AC00030,5.9543077027116285,2023-04-17 16:53:29,D000289,168.55.199.214,M093,60,65,1,7831.56,2024-11-04 08:10:13,2,Debit,ATM,Jacksonville,Engineer
TX001475,AC00422,5.465609884322231,2023-07-10 18:34:22,D000424,105.87.212.115,M060,51,175,1,6173.23,2024-11-04 08:11:06,0,Debit,Branch,Phoenix,Retired
TX001476,AC00229,4.746930131025923,2023-06-07 17:35:50,D000213,106.244.1.47,M089,56,64,1,9523.72,2024-11-04 08:06:35,2,Debit,ATM,Dallas,Doctor
TX001477,AC00002,2.611539300721366,2023-05-05 16:35:44,D000475,93.160.83.196,M068,33,61,1,6420.47,2024-11-04 08:09:03,0,Debit,Branch,El Paso,Doctor
TX001478,AC00227,6.906123949086788,2023-12-22 18:24:01,D000629,32.71.250.58,M053,23,145,1,1146.09,2024-11-04 08:07:23,2,Debit,ATM,Fort Worth,Student
TX001479,AC00393,5.925645206070688,2023-09-25 16:23:23,D000673,219.31.152.129,M026,35,235,1,6430.41,2024-11-04 08:11:16,2,Debit,ATM,Colorado Springs,Engineer
TX001480,AC00042,5.820231287299448,2023-04-24 17:18:18,D000044,89.237.88.251,M019,28,164,1,1635.05,2024-11-04 08:12:13,0,Debit,Branch,San Antonio,Student
TX001481,AC00111,5.907892702684004,2023-12-11 18:43:00,D000697,45.182.28.148,M078,66,33,1,6697.79,2024-11-04 08:11:33,0,Debit,Online,Houston,Retired
TX001482,AC00178,4.729774349212622,2023-10-19 17:34:53,D000690,199.6.127.153,M007,58,102,1,7369.89,2024-11-04 08:11:23,0,Debit,Branch,Seattle,Doctor
TX001483,AC00218,6.206495278311642,2023-03-31 16:34:38,D000320,45.182.28.148,M067,40,132,1,6903.68,2024-11-04 08:08:34,2,Debit,ATM,Sacramento,Engineer
TX001484,AC00198,6.332533346188176,2023-06-23 17:38:26,D000229,170.154.69.105,M022,65,23,1,11748.86,2024-11-04 08:06:32,0,Debit,Online,Sacramento,Doctor
TX001485,AC00060,6.091174126256959,2023-09-13 18:38:27,D000133,189.20.224.220,M008,42,148,1,7303.23,2024-11-04 08:11:22,0,Debit,Online,San Antonio,Doctor
